rank,phd_school,phd_country,n,n_dest,score,D,T,R,I,is_prestigious,retention_rate,uplift,intl_rate,self_ret,pct_tenure_track,pct_permanent_research,pct_industry_senior,pct_government,pct_industry_entry,pct_postdoc,pct_further_education,pct_unknown
373,dublin city university,ie,30,28,50.16,0.33874223107194934,0.6744600002773344,1.0,0.5800000000000001,True,0.3,-0.14457076090066023,0.5666666666666667,0.0,20.0,6.7,10.0,0.0,6.7,26.7,6.7,23.3
374,university of helsinki,fi,19,18,50.16,0.33104226911508594,0.7198205131760699,1.0,0.49473684210526314,True,0.15789473684210525,-0.22859606864474674,0.5263157894736842,0.0,21.1,26.3,10.5,0.0,0.0,26.3,0.0,15.8
375,coventry university,gb,21,20,50.06,0.31752107707249644,0.7139756100943104,1.0,0.5428571428571429,True,0.23809523809523808,-0.206602525803245,0.38095238095238093,0.0,23.8,14.3,14.3,0.0,9.5,4.8,4.8,28.6
376,swinburne university of technology,au,33,31,49.87,0.35118586326635637,0.6108113210163534,1.0,0.6909090909090909,True,0.48484848484848486,-0.016525810264095164,0.6666666666666666,0.0,6.1,6.1,0.0,0.0,3.0,63.6,3.0,18.2
377,xidian university,cn,26,24,49.59,0.3351523657100846,0.7124565220405811,1.0,0.49230769230769234,True,0.15384615384615385,-0.21831742784823588,0.2692307692307692,0.0,42.3,0.0,3.8,0.0,3.8,15.4,7.7,26.9
378,indian institute of technology dhanbad,in,16,15,49.54,0.31768332250239195,0.8048055559407424,1.0,0.32262743472855365,False,1.0,0.19739719732041833,0.125,0.0,81.2,0.0,0.0,6.2,0.0,6.2,0.0,6.2
379,polytechnique montréal,ca,15,15,49.54,0.3135131548557666,0.6735142861104778,1.0,0.64,True,0.4,-0.09480217904758209,0.26666666666666666,0.0,6.7,20.0,0.0,0.0,13.3,40.0,0.0,20.0
380,universidade federal de pernambuco,br,27,21,49.29,0.3032096069051664,0.7675106385929092,1.0,0.4444444444444445,True,0.07407407407407407,-0.26249715322228173,0.2962962962962963,0.0,63.0,3.7,3.7,0.0,0.0,3.7,14.8,11.1
381,tianjin university,cn,21,21,49.17,0.3517922651027644,0.6322682930211396,1.0,0.6285714285714286,True,0.38095238095238093,-0.09030201484987632,0.38095238095238093,0.0,14.3,0.0,4.8,0.0,0.0,23.8,14.3,42.9
382,jawaharlal nehru technological university,in,18,16,49.1,0.28776678251162563,0.803236842470177,1.0,0.3993369249896394,False,1.0,0.2737890491097446,0.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,5.6,11.1
383,jawaharlal nehru technological university hyderabad,in,16,15,48.95,0.27731858953802185,0.8200833337185203,1.0,0.3856610029009532,False,1.0,0.24853339824390083,0.0625,0.0,93.8,0.0,0.0,0.0,0.0,0.0,6.2,0.0
384,university of tabriz,ir,34,30,48.69,0.30479266066457217,0.7430185187753098,1.0,0.4882352941176471,True,0.14705882352941177,-0.21789485974690143,0.23529411764705882,0.0,50.0,0.0,8.8,0.0,5.9,8.8,11.8,14.7
385,university college dublin,ie,39,36,48.56,0.3578623894913475,0.64022033921808,1.0,0.5846153846153846,True,0.3076923076923077,-0.23616195290860703,0.6153846153846154,0.0,17.9,10.3,0.0,0.0,2.6,33.3,12.8,23.1
386,kyungpook national university,kr,15,15,48.19,0.3033338097562356,0.7106571432533352,1.0,0.56,True,0.26666666666666666,-0.16425388258657309,0.4666666666666667,0.0,40.0,6.7,0.0,0.0,0.0,6.7,6.7,40.0
387,national university of sciences and technology,pk,17,15,48.1,0.3110797291995466,0.754675676050452,1.0,0.43529411764705883,True,0.058823529411764705,-0.34355284415159393,0.23529411764705882,0.0,52.9,5.9,5.9,5.9,0.0,11.8,5.9,11.8
388,northwestern polytechnical university,cn,31,31,48.09,0.3363776289378634,0.6661372551738574,1.0,0.5741935483870968,True,0.2903225806451613,-0.19498652053550253,0.3870967741935484,0.0,25.8,9.7,0.0,0.0,0.0,25.8,12.9,25.8
389,university of technology sydney,au,23,23,47.91,0.34710760382472833,0.6714651166015518,1.0,0.5304347826086957,True,0.21739130434782608,-0.25438138417959455,0.6086956521739131,0.0,21.7,8.7,0.0,0.0,4.3,21.7,4.3,39.1
390,politecnico di torino,it,25,23,47.85,0.2904889436495972,0.7505111114192606,1.0,0.496,True,0.16,-0.14326784576932589,0.64,0.0,40.0,12.0,12.0,0.0,8.0,8.0,4.0,16.0
391,iran university of science and technology,ir,22,18,47.68,0.3552578249665704,0.6815000003301602,1.0,0.4818181818181818,True,0.13636363636363635,-0.21834255516904427,0.2727272727272727,0.0,36.4,0.0,0.0,0.0,0.0,18.2,13.6,31.8
392,university of houston,us,46,46,47.62,0.3269479371791027,0.6814090911191928,1.0,0.5565217391304348,True,0.2608695652173913,-0.3036369325195834,0.21739130434782608,0.0,26.1,10.9,2.2,0.0,13.0,15.2,13.0,19.6
393,victoria university of wellington,nz,24,24,47.54,0.30996555025690187,0.6709772730424256,1.0,0.625,True,0.375,-0.08054203850270764,0.5833333333333334,0.0,20.8,12.5,0.0,0.0,4.2,33.3,8.3,20.8
394,indian institute of technology kanpur,in,17,17,47.15,0.34395358698306827,0.665486486861263,1.0,0.5411764705882354,True,0.23529411764705882,-0.15935412573489055,0.35294117647058826,0.0,23.5,0.0,5.9,0.0,0.0,41.2,11.8,17.6
395,universidade do porto faculdade de engenharia,pt,25,23,47.11,0.2879519056925155,0.6971777780859273,1.0,0.616,True,0.36,-0.05157756230550958,0.24,0.0,12.0,32.0,4.0,0.0,12.0,12.0,8.0,20.0
396,brunel university,gb,25,24,47.03,0.34335336112583226,0.7694000003081496,1.0,0.29850808122668876,False,0.68,0.15276237184944375,0.36,0.0,60.0,4.0,4.0,0.0,4.0,16.0,8.0,4.0
397,worcester polytechnic institute,us,20,20,47.02,0.3195512735657912,0.6630750003466682,1.0,0.61,True,0.35,-0.17015417974676628,0.1,0.0,20.0,5.0,5.0,0.0,15.0,15.0,20.0,20.0
398,chalmers university of technology,se,19,18,46.84,0.30072512799968176,0.7057179490735058,1.0,0.5578947368421052,True,0.2631578947368421,-0.1704470201382129,0.3684210526315789,0.0,21.1,10.5,26.3,0.0,0.0,21.1,10.5,10.5
399,universiti utara malaysia,my,22,21,46.82,0.27132754445124807,0.7600714289015887,1.0,0.5090909090909091,True,0.18181818181818182,-0.18092409503058027,0.7727272727272727,0.0,50.0,9.1,4.5,4.5,4.5,4.5,4.5,18.2
400,agh university of science and technology,pl,34,30,46.81,0.2969789057343969,0.6337592595160504,1.0,0.7352941176470589,True,0.5588235294117647,0.011084125054282856,0.2647058823529412,0.0,17.6,2.9,2.9,0.0,2.9,14.7,11.8,47.1
401,tongji university,cn,26,25,46.79,0.3413136083094191,0.6178913046492767,1.0,0.6538461538461539,True,0.4230769230769231,-0.11826343374239684,0.4230769230769231,0.0,11.5,3.8,0.0,0.0,3.8,15.4,15.4,50.0
402,central south university,cn,15,15,46.72,0.31617100521221503,0.6349428575390493,1.0,0.6799999999999999,True,0.4666666666666667,-0.029683112147637747,0.6,0.0,13.3,0.0,6.7,0.0,0.0,20.0,26.7,33.3
403,hacettepe university,tr,18,17,46.68,0.2875210474538723,0.6874473687859666,1.0,0.6333333333333333,True,0.3888888888888889,-0.05634332339445064,0.2222222222222222,0.0,22.2,11.1,0.0,0.0,22.2,0.0,11.1,33.3
404,université laval,ca,15,15,46.57,0.3128096831517633,0.6892285718247637,1.0,0.56,True,0.26666666666666666,-0.09644361302358984,0.3333333333333333,0.0,20.0,13.3,13.3,0.0,0.0,20.0,13.3,20.0
405,universidade de são paulo,br,44,41,46.41,0.2816182274557151,0.7752899307722232,1.0,0.44,True,0.06666666666666667,-0.25219750030888255,0.15555555555555556,0.0,52.3,9.1,4.5,4.5,4.5,6.8,6.8,13.6
406,universiti kebangsaan malaysia,my,21,19,46.36,0.2878127304588559,0.7115365857040665,1.0,0.5714285714285714,True,0.2857142857142857,-0.14999497421581642,0.5238095238095238,0.0,42.9,4.8,0.0,0.0,0.0,4.8,9.5,38.1
407,university of trento,it,31,29,46.31,0.32495218947057497,0.6592745100758183,1.0,0.5935483870967742,True,0.3225806451612903,-0.13074377724692532,0.5806451612903226,0.0,6.5,25.8,0.0,0.0,6.5,29.0,3.2,29.0
408,aarhus university,dk,22,20,46.27,0.3594097692650392,0.6207857146158744,1.0,0.5909090909090909,True,0.3181818181818182,-0.16713991992349514,0.6363636363636364,0.0,9.1,4.5,0.0,0.0,9.1,40.9,18.2,18.2
409,berhampur university,in,15,14,46.25,0.2787703282857614,0.800657143253335,1.0,0.38590965602983834,False,1.0,0.25000177590235184,0.0,0.0,73.3,13.3,6.7,0.0,0.0,0.0,6.7,0.0
410,national yang ming chiao tung university,tw,32,31,46.17,0.3196081823413953,0.6831346156512832,1.0,0.55,True,0.25,-0.23618081817681802,0.21875,0.0,28.1,3.1,6.2,0.0,9.4,15.6,9.4,28.1
411,university of patras,gr,70,59,46.16,0.31701302945319626,0.6952555557096304,1.0,0.5285714285714286,True,0.21428571428571427,-0.18713515860044022,0.2857142857142857,0.0,27.1,14.3,2.9,0.0,7.1,24.3,7.1,17.1
412,university of limerick,ie,21,20,46.01,0.3274543267334574,0.67617073204553,1.0,0.5428571428571429,True,0.23809523809523808,-0.1872090383699403,0.5714285714285714,0.0,33.3,9.5,0.0,0.0,0.0,9.5,28.6,19.0
413,university of technology,iq,17,15,45.84,0.28159552285947376,0.7735945949693711,1.0,0.43529411764705883,True,0.058823529411764705,-0.1904573038642013,0.0,0.0,58.8,5.9,5.9,5.9,0.0,0.0,0.0,23.5
414,trinity college dublin,ie,31,30,45.74,0.3130558335147579,0.6857450983111122,1.0,0.5548387096774193,True,0.25806451612903225,-0.27069417130475015,0.5161290322580645,0.0,19.4,16.1,6.5,3.2,9.7,16.1,12.9,16.1
415,missouri university of science and technology,us,31,31,45.68,0.3057947931356729,0.7102549022326808,1.0,0.5161290322580645,True,0.1935483870967742,-0.28263975386389,0.1935483870967742,0.0,29.0,9.7,6.5,0.0,16.1,0.0,6.5,32.3
416,university of north carolina at charlotte,us,42,41,45.57,0.33805491496752516,0.6673064518365601,1.0,0.5285714285714286,True,0.21428571428571427,-0.2575161111438182,0.19047619047619047,0.0,19.0,4.8,2.4,0.0,21.4,11.9,2.4,38.1
417,technical university of munich,de,30,29,45.52,0.33564390365182994,0.6734600002773345,1.0,0.52,True,0.2,-0.22106800544653377,0.5333333333333333,0.0,10.0,20.0,6.7,0.0,10.0,30.0,3.3,20.0
418,university of auckland,nz,37,30,45.01,0.3309984025622581,0.6504035090152058,1.0,0.5783783783783785,True,0.2972972972972973,-0.2070430151906376,0.4864864864864865,0.0,21.6,2.7,8.1,0.0,5.4,27.0,16.2,18.9
419,mississippi state university,us,30,29,44.84,0.3259744887621377,0.6714600002773347,1.0,0.54,True,0.23333333333333334,-0.22476774748524425,0.1,0.0,33.3,0.0,0.0,0.0,3.3,20.0,13.3,30.0
420,university of aveiro,pt,18,17,44.73,0.2780419380721691,0.7427105266807034,1.0,0.5,True,0.16666666666666666,-0.11369431225193405,0.3888888888888889,0.0,38.9,27.8,0.0,0.0,5.6,0.0,11.1,16.7
421,western university,ca,18,18,44.47,0.32293590120635574,0.6611315793122824,1.0,0.5666666666666667,True,0.2777777777777778,-0.1608750179508553,0.4444444444444444,0.0,27.8,0.0,0.0,0.0,0.0,16.7,16.7,38.9
422,university of the west of scotland,gb,18,18,43.89,0.27683930916935984,0.7242894740491245,1.0,0.5333333333333333,True,0.2222222222222222,-0.1478033231087455,0.6666666666666666,0.0,33.3,11.1,11.1,5.6,5.6,5.6,11.1,16.7
423,beihang university,cn,41,40,43.83,0.31501178651689893,0.6872622953092906,1.0,0.5170731707317073,True,0.1951219512195122,-0.203137299858128,0.21951219512195122,0.0,29.3,9.8,2.4,0.0,4.9,9.8,9.8,34.1
424,cardiff university,gb,16,15,43.75,0.32274850980059766,0.6798055559407424,1.0,0.5125,True,0.1875,-0.27276882711296524,0.5,0.0,25.0,6.2,6.2,0.0,0.0,18.8,12.5,31.2
425,technische universität berlin,de,15,15,43.57,0.3157080274401629,0.6835142861104779,1.0,0.52,True,0.2,-0.231637659777306,0.6,0.0,13.3,26.7,0.0,0.0,0.0,33.3,6.7,20.0
426,freie universität berlin,de,16,15,43.53,0.3229659465045535,0.696472222607409,1.0,0.46970576046415247,False,1.0,0.35123995141859715,0.25,0.0,6.2,37.5,6.2,0.0,6.2,18.8,6.2,18.8
427,sapienza university of rome,it,30,30,43.34,0.3025236555288922,0.6884600002773346,1.0,0.54,True,0.23333333333333334,-0.22132783551489715,0.5666666666666667,0.0,30.0,6.7,3.3,0.0,6.7,23.3,10.0,20.0
428,indian institute of technology bombay,in,18,17,43.17,0.3151856569056316,0.6900789477333349,1.0,0.5,True,0.16666666666666666,-0.2229365431146914,0.16666666666666666,0.0,22.2,22.2,0.0,0.0,0.0,16.7,11.1,27.8
429,ryerson university,ca,16,13,42.98,0.3133488006661527,0.6534166670518535,1.0,0.5875,True,0.3125,-0.17930861102283469,0.0625,0.0,12.5,6.2,0.0,0.0,6.2,43.8,6.2,25.0
430,university college cork,ie,17,17,42.98,0.30007487713756664,0.6884594598342358,1.0,0.5411764705882354,True,0.23529411764705882,-0.20915494885658348,0.47058823529411764,0.0,17.6,11.8,5.9,0.0,17.6,11.8,5.9,29.4
431,university of glasgow,gb,51,49,42.63,0.3489486279129219,0.6756760565333342,1.0,0.43529411764705883,True,0.058823529411764705,-0.341776059675379,0.6274509803921569,0.0,27.5,7.8,0.0,0.0,5.9,27.5,5.9,25.5
432,ku leuven,be,29,26,42.34,0.3098806893597676,0.6892448982421782,1.0,0.503448275862069,True,0.1724137931034483,-0.19245415923047016,0.6551724137931034,0.0,17.2,20.7,6.9,0.0,10.3,13.8,10.3,20.7
433,bharathiar university,in,112,106,42.29,0.22985708102278318,0.7994166667717176,1.0,0.45892857142857146,True,0.09821428571428571,-0.2086009088197584,0.125,0.0,65.2,0.0,0.9,0.0,1.8,2.7,8.0,21.4
434,université de lorraine,fr,16,15,42.18,0.28587100438993784,0.7117500003851869,1.0,0.5125,True,0.1875,-0.13074693016855032,0.3125,0.0,18.8,31.2,0.0,0.0,6.2,31.2,0.0,12.5
435,karadeniz technical university,tr,15,14,42.18,0.28024221752256767,0.7663714289676207,1.0,0.4,True,0.0,-0.1724343661583796,0.06666666666666667,0.0,66.7,0.0,6.7,0.0,0.0,0.0,6.7,20.0
436,acharya nagarjuna university,in,46,41,42.18,0.26619621995387427,0.7882272729373746,1.0,0.3865312888520514,False,1.0,0.2513481666410724,0.021739130434782608,0.0,63.0,4.3,4.3,0.0,0.0,0.0,10.9,17.4
437,macquarie university,au,23,22,41.83,0.34530866688041556,0.6226279072992262,1.0,0.5565217391304348,True,0.2608695652173913,-0.15607411955772982,0.34782608695652173,0.0,8.7,8.7,0.0,0.0,4.3,13.0,17.4,47.8
438,national and kapodistrian university of athens,gr,44,41,41.83,0.32487155525960043,0.6605156252166677,1.0,0.5227272727272727,True,0.20454545454545456,-0.23180820298353272,0.3181818181818182,0.0,20.5,15.9,2.3,0.0,0.0,31.8,13.6,15.9
439,national technical university of athens,gr,124,101,41.54,0.3241321697730769,0.6688263889851856,1.0,0.5008,True,0.168,-0.23985887137441692,0.344,0.0,19.4,14.5,8.1,2.4,6.5,16.1,12.1,21.0
440,university of twente,nl,19,18,41.49,0.3100464348071367,0.6736666670222238,1.0,0.5263157894736842,True,0.21052631578947367,-0.23435324545325775,0.5263157894736842,0.0,15.8,15.8,10.5,0.0,0.0,26.3,15.8,15.8
441,king abdullah university of science and technology,sa,27,20,41.41,0.36442148617389847,0.6270851066780154,1.0,0.48888888888888893,True,0.14814814814814814,-0.23898257518698024,0.5555555555555556,0.0,18.5,11.1,0.0,0.0,0.0,25.9,33.3,11.1
442,silesian university of technology,pl,18,18,41.2,0.26396061397997145,0.7071842108912297,1.0,0.5666666666666667,True,0.2777777777777778,-0.06038211797704496,0.05555555555555555,0.0,33.3,5.6,16.7,0.0,0.0,5.6,16.7,22.2
443,jamia millia islamia,in,25,24,41.13,0.31075854604125636,0.764955555863705,1.0,0.3059676750932449,False,1.0,0.1771311387222912,0.2,0.0,64.0,0.0,0.0,0.0,8.0,12.0,12.0,4.0
444,eindhoven university of technology,nl,26,25,40.87,0.3318134157472126,0.6494130437797114,1.0,0.5153846153846154,True,0.19230769230769232,-0.24700386027528043,0.6538461538461539,0.0,19.2,7.7,3.8,0.0,3.8,19.2,19.2,26.9
445,technical university of denmark,dk,32,29,40.85,0.31923721884639245,0.640826923343591,1.0,0.56875,True,0.28125,-0.31110683996674604,0.4375,0.0,3.1,21.9,3.1,0.0,9.4,28.1,9.4,25.0
446,comsats university islamabad,pk,22,22,40.73,0.2932973057387647,0.730309524139684,1.0,0.4272727272727273,True,0.045454545454545456,-0.3803708896425593,0.18181818181818182,0.0,45.5,4.5,0.0,0.0,9.1,13.6,4.5,22.7
447,dalhousie university,ca,16,16,40.62,0.2995350084915274,0.7020277781629647,1.0,0.47500000000000003,True,0.125,-0.21038964341574162,0.5,0.0,31.2,12.5,0.0,6.2,0.0,12.5,12.5,25.0
448,gitam university,in,18,18,40.6,0.2585326123331132,0.7808684214175454,1.0,0.4,True,0.0,-0.4114470783258879,0.0,0.0,72.2,5.6,0.0,0.0,0.0,0.0,11.1,11.1
449,northeastern university,cn,18,15,40.3,0.318181288256065,0.6821842108912296,1.0,0.4666666666666667,True,0.1111111111111111,-0.45482623436587755,0.2222222222222222,0.0,38.9,0.0,0.0,0.0,0.0,5.6,22.2,33.3
450,dalian university of technology,cn,19,16,40.26,0.37740071881994286,0.651871795227352,1.0,0.37882304185661003,False,0.7894736842105263,0.23351388338220064,0.3157894736842105,0.0,15.8,0.0,5.3,0.0,10.5,21.1,10.5,36.8
451,universidad politécnica de madrid,es,20,19,40.15,0.3115520148101739,0.6530750003466681,1.0,0.55,True,0.25,-0.10311326323291675,0.55,0.0,10.0,5.0,10.0,0.0,5.0,15.0,5.0,50.0
452,university of calcutta,in,34,33,40.11,0.27384855297293415,0.6920925928493838,1.0,0.5588235294117647,True,0.2647058823529412,-0.14026187920949545,0.4117647058823529,0.0,26.5,5.9,5.9,2.9,5.9,38.2,2.9,11.8
453,university of coimbra,pt,27,26,40.03,0.27364660968355653,0.7313404258269517,1.0,0.4666666666666667,True,0.1111111111111111,-0.1961238347678808,0.37037037037037035,0.0,37.0,14.8,3.7,0.0,3.7,14.8,3.7,22.2
454,istanbul technical university,tr,37,34,39.76,0.2875647493456805,0.7144385967345039,1.0,0.4648648648648649,True,0.10810810810810811,-0.19091488476947044,0.2702702702702703,0.0,37.8,5.4,5.4,0.0,5.4,13.5,8.1,24.3
455,university of pisa,it,34,27,39.32,0.3078449883901495,0.6707962965530875,1.0,0.5058823529411764,True,0.17647058823529413,-0.15931472736311847,0.2647058823529412,0.0,8.8,26.5,5.9,0.0,2.9,20.6,5.9,29.4
456,university of zagreb,hr,18,18,38.91,0.24244802598801035,0.7453421056280717,1.0,0.5,True,0.16666666666666666,-0.10579758151562946,0.3333333333333333,0.0,38.9,16.7,11.1,0.0,5.6,5.6,5.6,16.7
457,middle east technical university,tr,84,76,38.77,0.3021180303155764,0.6915673078256416,1.0,0.4642857142857143,True,0.10714285714285714,-0.3566874314944607,0.23809523809523808,0.0,31.0,3.6,9.5,0.0,8.3,8.3,10.7,28.6
458,university of bergen,no,20,19,38.51,0.28719352433398204,0.6830750003466682,1.0,0.52,True,0.2,-0.19753014249205247,0.5,0.0,20.0,20.0,5.0,0.0,0.0,30.0,15.0,10.0
459,ben-gurion university of the negev,il,39,36,38.29,0.36347050030752587,0.6063220341333344,1.0,0.49230769230769234,True,0.15384615384615385,-0.23720520766834563,0.5641025641025641,0.0,10.3,7.7,5.1,0.0,0.0,23.1,20.5,33.3
460,university of bologna,it,18,17,38.27,0.3093691668456742,0.6361315793122823,1.0,0.5666666666666667,True,0.2777777777777778,-0.18951590160118287,0.6111111111111112,0.0,5.6,11.1,0.0,0.0,5.6,44.4,11.1,22.2
461,jagiellonian university,pl,19,19,38.13,0.29473885160173857,0.6557179490735058,1.0,0.5578947368421052,True,0.2631578947368421,-0.07811732573795516,0.3684210526315789,0.0,15.8,5.3,0.0,0.0,0.0,36.8,0.0,42.1
462,xiamen university,cn,20,19,38.05,0.31846046486570273,0.6443250003466682,1.0,0.52,True,0.2,-0.17233579714694325,0.25,0.0,20.0,5.0,0.0,0.0,0.0,15.0,20.0,40.0
463,universidade federal de minas gerais,br,53,45,37.52,0.30134468697793,0.7070882802508379,1.0,0.41111111111111115,True,0.018518518518518517,-0.3217982761755387,0.2962962962962963,0.0,34.0,15.1,1.9,7.5,0.0,13.2,18.9,11.3
464,national taiwan university of science and technology,tw,20,20,37.46,0.26976474827152064,0.7218250003466682,1.0,0.46,True,0.1,-0.25190726172524747,0.7,0.0,40.0,0.0,15.0,0.0,5.0,10.0,10.0,20.0
465,university of zurich,ch,23,23,36.77,0.30854747767780216,0.6540232561364355,1.0,0.5043478260869565,True,0.17391304347826086,-0.238931330930081,0.6086956521739131,0.0,21.7,8.7,0.0,0.0,0.0,30.4,17.4,21.7
466,university of cyprus,cy,23,21,36.47,0.30744536462934013,0.6644883724155052,1.0,0.4782608695652174,True,0.13043478260869565,-0.266625270356708,0.391304347826087,0.0,8.7,13.0,8.7,4.3,4.3,26.1,4.3,30.4
467,anna university chennai,in,49,47,36.46,0.2845797095941361,0.8474347828096627,1.0,0.11226688769167012,False,1.0,0.13618733583584836,0.02040816326530612,0.0,77.6,6.1,2.0,0.0,0.0,0.0,6.1,8.2
468,marmara university,tr,15,14,35.26,0.271964219660622,0.6963714289676208,1.0,0.48000000000000004,True,0.13333333333333333,-0.16440240605223566,0.13333333333333333,0.0,33.3,6.7,0.0,0.0,0.0,13.3,6.7,40.0
469,hefei university of technology,cn,18,18,35.06,0.3152260834541427,0.6085000003649139,1.0,0.5666666666666667,True,0.2777777777777778,-0.1182338838039626,0.3333333333333333,0.0,5.6,0.0,0.0,0.0,0.0,22.2,16.7,55.6
470,universidade do minho,pt,19,17,35.05,0.26618957150966754,0.7223846157401724,1.0,0.43157894736842106,True,0.05263157894736842,-0.21975791363623753,0.2631578947368421,0.0,36.8,15.8,5.3,0.0,0.0,10.5,10.5,21.1
471,national institute of technology rourkela,in,26,25,34.46,0.30310692695442404,0.8255000003014505,1.0,0.08354745130542893,False,0.7692307692307693,0.0802338615907211,0.038461538461538464,0.0,80.8,0.0,0.0,3.8,0.0,3.8,0.0,11.5
472,aristotle university of thessaloniki,gr,54,47,34.31,0.31188103954007085,0.6503108109981991,1.0,0.4666666666666667,True,0.1111111111111111,-0.2640903484377625,0.2962962962962963,0.0,18.5,11.1,7.4,1.9,1.9,27.8,16.7,14.8
473,ege university,tr,16,16,34.26,0.27240053611245113,0.7075833337185202,1.0,0.4375,True,0.0625,-0.12948535617534793,0.1875,0.0,31.2,6.2,6.2,0.0,12.5,6.2,6.2,31.2
474,amity university,in,19,19,33.77,0.2505174104554649,0.7454615388170955,1.0,0.4,True,0.0,-0.4049569273228251,0.21052631578947367,0.0,47.4,5.3,5.3,5.3,5.3,5.3,5.3,21.1
475,norwegian university of science and technology,no,19,18,33.5,0.3004607480170715,0.6595641029196597,1.0,0.4631578947368421,True,0.10526315789473684,-0.31294654493267554,0.47368421052631576,0.0,5.3,10.5,15.8,0.0,10.5,21.1,10.5,26.3
476,"anna university, chennai",in,64,58,33.08,0.2815805947449891,0.846107143022223,1.0,0.07173642768338168,False,0.609375,0.05071988943023675,0.046875,0.0,78.1,3.1,1.6,1.6,0.0,0.0,10.9,4.7
477,delft university of technology,nl,21,21,32.83,0.27042428806015245,0.6798292686308959,1.0,0.4857142857142857,True,0.14285714285714285,-0.38159283361433405,0.42857142857142855,0.0,14.3,14.3,4.8,0.0,9.5,19.0,0.0,38.1
478,andhra university,in,19,17,32.62,0.3139117660454714,0.7941794875350443,1.0,0.09970990468296725,False,0.7368421052631579,0.1031944540030223,0.10526315789473684,0.0,73.7,5.3,5.3,0.0,0.0,0.0,10.5,5.3
479,university of technology malaysia,my,22,22,31.82,0.29384786648667766,0.8219761908063506,1.0,0.07621218400331538,False,0.5909090909090909,0.06294351319860464,0.9545454545454546,0.0,81.8,0.0,4.5,0.0,0.0,0.0,0.0,13.6
480,national institute of technology kurukshetra,in,22,21,31.22,0.3206101729150291,0.7755476193777794,1.0,0.10406133443845834,False,0.7272727272727273,0.11403518910727556,0.045454545454545456,0.0,59.1,4.5,0.0,13.6,4.5,4.5,9.1,4.5
481,university of warsaw,pl,20,18,28.96,0.26449308543579075,0.6980750003466681,1.0,0.4,True,0.0,-0.26245058739670724,0.3,0.0,25.0,20.0,0.0,0.0,0.0,15.0,5.0,35.0
482,auckland university of technology,nz,18,17,28.45,0.27601649485152113,0.6387631582596507,1.0,0.5,True,0.16666666666666666,-0.20100968196505262,0.4444444444444444,0.0,11.1,5.6,0.0,0.0,11.1,22.2,16.7,33.3
483,periyar university,in,15,13,20.57,0.29898215798182476,0.7406571432533351,1.0,0.08093659345213426,False,0.6666666666666666,0.0721664277414335,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,26.7,6.7
484,sathyabama university,in,17,15,20.54,0.28391125413136764,0.746567567942344,1.0,0.1069208454206382,False,1.0,0.1226185352828158,0.058823529411764705,0.0,64.7,0.0,0.0,0.0,0.0,0.0,17.6,17.6
485,jadavpur university,in,36,35,20.32,0.2771409597934942,0.7530892859619058,1.0,0.10629921259842519,False,1.0,0.12229200815583197,0.16666666666666666,0.0,47.2,5.6,5.6,2.8,5.6,16.7,5.6,11.1
486,gazi university,tr,30,28,19.7,0.27913961393547454,0.7464600002773346,1.0,0.1070451719850808,False,1.0,0.12304467808359648,0.1,0.0,56.7,3.3,0.0,3.3,0.0,3.3,16.7,16.7
487,universidade técnica de lisboa instituto superior técnico,pt,23,20,16.21,0.2973430462066151,0.7156511631131797,1.0,0.0772067965188562,False,0.6521739130434783,0.06973485220412573,0.17391304347826086,0.0,43.5,4.3,0.0,0.0,8.7,8.7,13.0,21.7
488,nova southeastern university,us,29,29,15.99,0.25553454887161664,0.7586326533442189,1.0,0.08516369664318275,False,1.0,0.08267273760471378,0.034482758620689655,0.0,51.7,3.4,13.8,0.0,0.0,6.9,10.3,13.8
489,kyushu institute of technology,jp,22,22,14.18,0.2848689647679382,0.7029285717587316,1.0,0.10928305014504765,False,1.0,0.1288414075788225,0.5454545454545454,0.0,36.4,4.5,0.0,0.0,4.5,31.8,4.5,18.2
490,yıldız technical university,tr,16,16,13.45,0.28472527274828463,0.6992500003851868,1.0,0.10716949854952341,False,1.0,0.12324158537367685,0.0625,0.0,25.0,12.5,6.2,0.0,6.2,6.2,6.2,37.5
491,university of granada,es,19,19,11.79,0.2574583382099559,0.7570000003555571,1.0,0.019767923746373806,False,0.5263157894736842,-0.012683634711983138,0.42105263157894735,0.0,47.4,21.1,5.3,0.0,0.0,0.0,10.5,15.8
492,universidad de granada,es,15,15,11.6,0.2733360172569894,0.7206571432533351,1.0,0.05942809780356402,False,0.4666666666666667,0.012325432716817714,0.6,0.0,33.3,13.3,6.7,0.0,0.0,20.0,0.0,26.7
493,ghent university,be,24,21,9.63,0.2863221480162666,0.6709772730424256,1.0,0.11065064235391628,False,1.0,0.13267813579207466,0.4583333333333333,0.0,16.7,20.8,0.0,0.0,4.2,4.2,12.5,41.7
494,universitat autònoma de barcelona,es,27,22,8.27,0.3177850353925937,0.6302765960397176,1.0,0.10095317032739327,False,0.6666666666666666,0.10570600521439805,0.4444444444444444,0.0,3.7,11.1,3.7,3.7,0.0,48.1,3.7,25.9
